id,providerid,providername,namezh,nameen,pathattributeid,pathattributename,pathattributeename,buildperiod,departurezh,departureen,destinationzh,destinationen,realsequence,distance,gofirstbustime,backfirstbustime,golastbustime,backlastbustime,peakheadway,offpeakheadway,bustimedesc,headwaydesc,holidaygofirstbustime,holidaybackfirstbustime,holidaygolastbustime,holidaybacklastbustime,holidaybustimedesc,holidaypeakheadway,holidayoffpeakheadway,holidayheadwaydesc,segmentbufferzh,segmentbufferen,ticketpricedescriptionzh,ticketpricedescriptionen
19628,16190,基隆客運,新九號停車場-九份老街,"NeｗNinth parkinglot-Jioufen Old St.",162197,新九號停車場-九份老街去,"New No.9 Parking Lot-Jioufen Old St.",10,新九號停車場,"NeｗNinth parkinglot",九份老街,"Jioufen Old St.",1,29.6," "," "," "," ",,,,," "," "," "," ",,,,,,,一段票,"1 Segments"
19629,16190,基隆客運,新九號停車場-水湳洞停車場,"NeｗNinth parkinglot-Shuinandong Parking Lot",162198,新九號停車場-水湳洞停車場去,"New No.9 Parking Lot-Shuinandong Parking Lot",10,新九號停車場,"NeｗNinth parkinglot",水湳洞停車場,"Shuinandong Parking Lot",1,29.6," "," "," "," ",,,,," "," "," "," ",,,,,,,一段票,"1 Segments"
19754,16190,基隆客運,新九號停車場-黃金博物館,"NeｗNinth parkinglot-Gold Ecological Park",162464,新九號停車場-黃金博物館去,"New No.9 Parking Lot-Gold Ecological Park",10,新九號停車場,"NeｗNinth parkinglot",黃金博物館,"Gold Ecological Park",1,29.6," "," "," "," ",,,,," "," "," "," ",,,,,,,一段票,"1 Segments"
19628,16190,基隆客運,新九號停車場-九份老街,"NeｗNinth parkinglot-Jioufen Old St.",162466,新九號停車場-九份老街返,"New No.9 Parking Lot-Jioufen Old St.",10,新九號停車場,"NeｗNinth parkinglot",九份老街,"Jioufen Old St.",1,29.6," "," "," "," ",,,,," "," "," "," ",,,,,,,一段票,"1 Segments"
19629,16190,基隆客運,新九號停車場-水湳洞停車場,"NeｗNinth parkinglot-Shuinandong Parking Lot",162467,新九號停車場-水湳洞停車場返,"New No.9 Parking Lot-Shuinandong Parking Lot",10,新九號停車場,"NeｗNinth parkinglot",水湳洞停車場,"Shuinandong Parking Lot",1,29.6," "," "," "," ",,,,," "," "," "," ",,,,,,,一段票,"1 Segments"
19754,16190,基隆客運,新九號停車場-黃金博物館,"NeｗNinth parkinglot-Gold Ecological Park",162468,新九號停車場-黃金博物館返,"New No.9 Parking Lot-Gold Ecological Park",10,新九號停車場,"NeｗNinth parkinglot",黃金博物館,"Gold Ecological Park",1,29.6," "," "," "," ",,,,," "," "," "," ",,,,,,,一段票,"1 Segments"
16740,16190,基隆客運,790,790,157845,790,790,10,金山,Jinshan,基隆,Keelung,96,54,0500,0550,2200,2250,1520,3040,,,0500,0550,2200,2250,,1520,3040,,野柳-港西、基隆市界(基金三路)-武聖街口,"Yeliu-Gangxi、Keelung City Line-Wusheng St. Intersection",三段票,"3 segments"
17500,16190,基隆客運,790漁港,"790Fishing port",158663,790漁港,"790 Fishing port ",10,金山,Jinshan,基隆,Keelung,18,54.4,0600,0600,2030,2030,,,,," "," "," "," ",,,,,野柳-港西、基隆市界(基金三路)-武聖街口,"Yeliu-Gangxi、Keelung City Line-Wusheng St. Intersection",三段票,"Charge for 3 sections"
17575,16190,基隆客運,953,953,158745,953,953,10,金山(南勢),Jinshan(Nanshih),臺大計資中心,"NTU Computer and Information Networking Center",15,103.5,0600,0600,1900,1900,,,,"班表:0600 0625 0645 0730 0900 1005 1050 1150 1300 1410 1530 1545 1610 1720 1900",0600,0600,1800,1800,,,,"班表:0600 0740 0920 1100 1230 1430 1600 1800",野柳、基隆市界(基金三路)、富景天下社區、國道1號,"Yeliu、Keelung City Line、Fujing Tainxia Community、National Highway No. 1",五段票,"5 segments"
17845,16190,基隆客運,953區,953Shuttle,159218,953區,953Shuttle,10,金山,Jinshan,北科大,"National Taipei University of Technology",22,96,0540,0540,2100,2100,,,,"班表:0540 0610 0620 0630 0640 0655 0720 0800 0840 0930 1030 1140 1250 1400 1510 1600 1630 1700 1740 1800 1930 2100",0650,0650,2100,2100,,,,"班表:0650 0830 1010 1150 1310 1350 1510 1700 1940 2100",野柳、基隆市界(基金三路)、富景天下社區、國道1號,"Yeliu,Keelung City Line,Fujing Tainxia Community,National Highway No. 1",五段票,"5 segments"
16427,16183,大南汽車,839,839,157423,839,839,10,新店達觀,"Daguan community",捷運新店站,"MRT Xindian Sta.",47,16.6,0550,0550,2300,2300,,,,,0600,0600,2300,2300,,,,,,,一段票,"1 segments"
16491,16183,大南汽車,綠9,G9,157514,綠9,G9,10,大香山,Dasiangshan,慈濟醫院,"Buddhist Tzu Chi General Hospital",51,17,0900,0900,2300,2300,,,,"平常日10:00／12：00／14：00／16：00為無障礙預約班次， 請於2天前電洽土城站預約。倘上揭班次無人預約，則該班次以一般乙類大客車營運。受限於站牌區周邊腹地條件，大香山至國際學舍因路幅及坡度等安全因素無法操作升降設備，不提供輪椅乘客上下車。"," "," "," "," ",,,,,,,一段票,"1 segments"
16492,16183,大南汽車,綠9耕莘,G9Gengxin,157515,綠9耕莘,G9Gengxin,10,大香山,Dasiangshan,耕莘醫院,"Cardinal Tien Hospital",49,15.5,0740,0740,1650,1650,,,,,1530,1530,2100,2100,,,,例假日10:00／12：00／14：00／16：00為無障礙預約班次，請於2天前電洽土城站預約，倘上揭班次無人預約，則該班次以一般乙類大客車營運。受限於站牌區周邊腹地條件，大香山至國際學舍因路幅及坡度等安全因素無法操作升降設備，不提供輪椅乘客上下車。,,,一段票,"1 segments"
16493,16183,大南汽車,綠9北新國小,G9Beixin,157516,綠9北新國小,G9Beixin,10,大香山,Dasiangshan,北新國小,"Beixin Elementary School",35,13.5,0550,0550,2155,2155,,,,,0600,0600,2310,2310,,,,,,,一段票,"1 segments"
16656,16183,大南汽車,839耕莘,839Gengxin,157720,839耕莘,"839 Gengxin",10,新店達觀,"Daguan community",耕莘醫院,"Cardinal Tien Hospital",3,20.2,0815,0815,1020,1020,,,,,0830,0830,1030,1030,,,,,,,一段票,"1 segments"
16492,16183,大南汽車,綠9耕莘,G9Gengxin,159220,綠9耕莘大千豪景,"G9Gengxin Daqian Haojing",10,大香山,Dasiangshan,耕莘醫院,"Cardinal Tien Hospital",49,15.5,0740,0740,1650,1650,,,,,1530,1530,2100,2100,,,,例假日10:00／12：00／14：00／16：00為無障礙預約班次，請於2天前電洽土城站預約，倘上揭班次無人預約，則該班次以一般乙類大客車營運。受限於站牌區周邊腹地條件，大香山至國際學舍因路幅及坡度等安全因素無法操作升降設備，不提供輪椅乘客上下車。,,,一段票,"1 segments"
16493,16183,大南汽車,綠9北新國小,G9Beixin,159221,綠9北新國小大千豪景,"G9Beixin1 Daqian Haojing",10,大香山,Dasiangshan,北新國小,"Beixin Elementary School",35,13.5,0550,0550,2155,2155,,,,,0600,0600,2310,2310,,,,,,,一段票,"1 segments"
19228,16183,大南汽車,731,731,161587,731,731,10,鶯歌火車站,"Yingge Rail Sta.",鶯歌火車站,"Yingge Rail Sta.",44,5.37,0600,0600,2300,2300,15,20,,無障礙預約班次：09:30、11:40、14:00、15:20；2日前電洽公司土城站預約。,1000,1000,2000,2000,,15,15,無障礙預約班次：10:30、14:15、15:30、17:30；2日前電洽公司土城站預約。,,,一段票,"1 segment"
19188,16182,大都會客運,安坑1線,K1,161537,安坑1線,K1,10,二叭子植物園,"Erbazi Botanical Garden",台北小城,"Taipei Xiaocheng",90,12.3,0600,0600,0000,0000,1525,3040,,平日06:40~07:40、15:50~16:20直行安一路二段,0615,0615,0000,0000,,30,40,,,,一段票,"1 Segment"
19189,16182,大都會客運,安坑3線,K3,161538,安坑3線,K3,10,綠野香坡,Lyuyesiangpo,安忠路,"Anzhong Rd.",90,13.3,0605,0605,0000,0000,1520,3040,,,0615,0615,0000,0000,,30,40,,,,一段票,"1 Segment"
19190,16182,大都會客運,安坑5線,K5,161539,安坑5線,K5,10,五城社區,"Wucheng Community",耕莘安康院區,"Cardinal Tien Hospital An Kang Branch",90,16.8,0600,0600,0000,0000,15,30,,,0600,0600,0000,0000,,30,30,,,,一段票,"1 Segment"
19198,16182,大都會客運,安坑2線,K2,161540,安坑2線,K2,10,黎明清境,Limingqingjing,玫瑰中國城,"Rose China Town",62,7.5,0550,0550,0000,0000,2030,3040,,,0600,0600,0000,0000,,30,40,,,,一段票,"1 Segment"
19190,16182,大都會客運,安坑5線,K5,162480,安坑5線去延,K5,10,五城社區,"Wucheng Community",耕莘安康院區,"Cardinal Tien Hospital An Kang Branch",90,16.8,0600,0600,0000,0000,15,30,,,0600,0600,0000,0000,,30,30,,,,一段票,"1 Segment"
19190,16182,大都會客運,安坑5線,K5,162481,安坑5線返延,K5,10,五城社區,"Wucheng Community",耕莘安康院區,"Cardinal Tien Hospital An Kang Branch",90,16.8,0600,0600,0000,0000,15,30,,,0600,0600,0000,0000,,30,30,,,,一段票,"1 Segment"
19188,16182,大都會客運,安坑1線,K1,162504,安坑1線直行安一路,K1,10,二叭子植物園,"Erbazi Botanical Garden",台北小城,"Taipei Xiaocheng",90,12.3,0600,0600,0000,0000,1525,3040,,平日06:40~07:40、15:50~16:20直行安一路二段,0615,0615,0000,0000,,30,40,,,,一段票,"1 Segment"
16490,16182,大都會客運,橘17,O17,157513,橘17,O17,10,新莊中原路,"Xinzhuang Zhongyuan Rd.",捷運三民高中站,"MRT Sanmin High School Sta.",48,31.1,0540,0540,2000,2000,,,,,0800,0800,1900,1900,,,,,,,一段票,"1 segment"
17668,16182,大都會客運,982,982,158844,982,982,10,新莊,Xinzhuang,新店,Xindian,100,39.7,0530,0530,2230,2230,0610,2040,,,0530,0530,2230,2230,,3060,3060,,捷運新埔站-正隆廣場(板新路),"MRT Xinpu Station-Zhenglong Square(Banxin Rd.)",二段票,"Charge for 2 sections"
17679,16182,大都會客運,982區,982Shuttle,158858,982區,"982 Shuttle",10,新莊,Xinzhuang,捷運新埔站,"MRT Xinpu Sta.",4,17,0635,0635,1730,1730,,,,," "," "," "," ",,,,,,,一段票,"1 segments"
17680,16182,大都會客運,982直達,982Express,158859,982直達捷運大坪林站,"982 Express MRT Dapinglin Sta.",10,捷運大坪林站,"MRT Dapinglin Sta.",行政院新莊聯合辦公大樓,"Central Government Offices Building",99,33.6,0730,1820,0730,1820,,,,," "," "," "," ",,,,,捷運新埔站,"MRT Xinpu Station",二段票,"Charge for 2 sections"
17687,16182,大都會客運,982直達新埔線,982Exp.S,158865,982直達新埔線捷運新埔站,"982 Exp.S MRT Xinpu Sta.",10,捷運新埔站,"MRT Xinpu Sta.",行政院新莊聯合辦公大樓,"Xinzhuang Joint Office Tower Executive Yuan",99,10.6,0720,0720,1900,1900,,,,," "," "," "," ",,,,,,,一段票,"1 segments"
17680,16182,大都會客運,982直達,982Express,158934,982直達行政院新莊聯合辦公大樓(榮華),"982 Express Xinzhuang Joint Office Tower,Executive Yuan(Ronghua)",10,捷運大坪林站,"MRT Dapinglin Sta.",行政院新莊聯合辦公大樓,"Central Government Offices Building",99,33.6,0730,1820,0730,1820,,,,," "," "," "," ",,,,,捷運新埔站,"MRT Xinpu Station",二段票,"Charge for 2 sections"
17687,16182,大都會客運,982直達新埔線,982Exp.S,158935,982直達新埔線行政院新莊聯合辦公大樓(榮華),"982 Exp.S Xinzhuang Joint Office Tower,Executive Yuan(Ronghua)",10,捷運新埔站,"MRT Xinpu Sta.",行政院新莊聯合辦公大樓,"Xinzhuang Joint Office Tower Executive Yuan",99,10.6,0720,0720,1900,1900,,,,," "," "," "," ",,,,,,,一段票,"1 segments"
16655,16182,大都會客運,937,937,157719,937,937,10,林口,Linkou,圓山,Yuanshan,118,53.2,0540,0540,2240,2240,0712,1520,,,0540,0540,2240,2240,,1520,1520,,高公局,"National Freeway Bureau",二段票,"Charge for 2 sections"
17866,16182,大都會客運,林口(文化三路)-捷運圓山站,"Linkou-MRT Yuanshan Sta.",159267,林口(文化三路)-捷運圓山站去,"Linkou-MRT Yuanshan Sta. Go",10,林口(文化三路),Linkou,捷運圓山站,"MRT Yuanshan Sta.",12,48.3,0630,0720,1835,1845,,,,試辦開放林口境內短程載客," "," "," "," ",,,,,國道一號,"National Highway No. 1",二段票,"2 segment"
17866,16182,大都會客運,林口(文化三路)-捷運圓山站,"Linkou-MRT Yuanshan Sta.",159268,林口(文化三路)-捷運圓山站返,"Linkou-MRT Yuanshan Sta. Back",10,林口(文化三路),Linkou,捷運圓山站,"MRT Yuanshan Sta.",12,48.3,0630,0720,1835,1845,,,,試辦開放林口境內短程載客," "," "," "," ",,,,,國道一號,"National Highway No. 1",二段票,"2 segment"
17922,16182,大都會客運,捷運蘆洲站-內湖科技園區,"MRT Luzhou Sta.-Neihu Tech. Park",159399,捷運蘆洲站-內湖科技園區,"MRT Luzhou Sta.-Neihu Tech. Park",10,捷運蘆洲站,"MRT Luzhou Sta.",內湖科技園區,"Neihu Tech. Park",4,17.2,0715,0715,0800,0800,,,,," "," "," "," ",,,,,國道一號,"National Highway No. 1",兩段票,"2 segment"
18728,16182,大都會客運,937副,937Sub,160787,937副,937Sub,10,林口轉運站,"Linkou Bus Station",捷運圓山站,"MRT Yuanshan Sta.",26,37.6,0640,0640,1910,1910,,,,,0800,0800,1800,1800,,,,,高公局,"National Freeway Bureau",二段票,"2 Segments"
18762,16182,大都會客運,937A,937A,160841,937A,937A,10,林口(去程不繞龜山),Linkou,圓山,Yuanshan,4,51.9,0600,0600,0700,0700,1424," ",,," "," "," "," ",,,,,高公局,"National Freeway Bureau",二段票,"2 Segments"
17525,16182,大都會客運,823,823,158693,823,823,10,舊莊,Jiuzhuang,汐止,Xizhi,56,18.3,0530,0530,2300,2300,1015,1520,,"21:00後30分乙班車,平常日時段07:30~08:00、12:00~12:30、16:00~16:30不停靠汐止區中心(仁愛路)、秀峰國小",0530,0530,2300,2300,,,,,,,一段票,"1 segments"
16593,16182,大都會客運,橘18,O18,157641,橘18,O18,10,蘆洲,Luzhou,五華街,"Wuhua St.",3,18,0540,0540,2200,2200,,,,每日06:00-20:00行駛福隆路段(在此時間請參考橘18福隆路),0600,0600,2200,2200,,,,每日06:00-20:00行駛福隆路段(在此時間請參考橘18福隆路),,,一段票,"1 segments"
16748,16182,大都會客運,橘18福隆路,O18fu,157858,橘18福隆路,"O18 fu",10,蘆洲,Luzhou,五華街,"Wuhua St.",29,18.8,0600,0600,2000,2000,,,,,0600,0600,1840,1840,,,,,,,一段票,"1 segments"
16962,16250,平溪區公所,F821,F821,158089,F821平溪,F821Pingxi,10,平溪,Pingxi,新寮大厝,"Xinliao Dacuo",99,99,0730,0755,1710,1740,,,,,0730,0755,1710,1740,,,,,,,免費,Free
16963,16250,平溪區公所,F822,F822,158090,F822平溪,F822Pingxi,10,平溪,Pingxi,東勢派出所,"Dongshige Police Sta.",99,99,0650,0710,1610,1640,,,,,0650,0710,1610,1640,,,,,,,免費,Free
16964,16250,平溪區公所,F823,F823,158091,F823分水崙,F823Fenshuilun,10,分水崙,Fenshuilun,福隆,Fulong,99,99,0630,0740,1540,1705,,,,,0630,0740,1540,1705,,,,,,,,
17699,16250,平溪區公所,F823區,F823Shuttle,158882,F823區南山社區,"F823 Shuttle Nanshan Community",10,南山社區,"Nanshan Community",東興宮,"Dongxing Temple",99,99,0630,0730,1510,1600,,,,1600班次返回分水崙站,0630,0730,1510,1600,,,,1600班次返回分水崙站,,,,
17699,16250,平溪區公所,F823區,F823Shuttle,158968,F823區東興宮,"F823 Shuttl Gongliao Fishermen’s Assn.(Fulong Office)",10,南山社區,"Nanshan Community",東興宮,"Dongxing Temple",99,99,0630,0730,1510,1600,,,,1600班次返回分水崙站,0630,0730,1510,1600,,,,1600班次返回分水崙站,,,,
16964,16250,平溪區公所,F823,F823,159010,F823福隆,F823Fulong,10,分水崙,Fenshuilun,福隆,Fulong,99,99,0630,0740,1540,1705,,,,,0630,0740,1540,1705,,,,,,,,
16963,16250,平溪區公所,F822,F822,159584,F822東勢格派出所,F822Dongshige,10,平溪,Pingxi,東勢派出所,"Dongshige Police Sta.",99,99,0650,0710,1610,1640,,,,,0650,0710,1610,1640,,,,,,,免費,Free
16962,16250,平溪區公所,F821,F821,159585,F821新寮,F821Xinliao,10,平溪,Pingxi,新寮大厝,"Xinliao Dacuo",99,99,0730,0755,1710,1740,,,,,0730,0755,1710,1740,,,,,,,免費,Free
18108,16250,平溪區公所,F825,F825,159767,F825,F825,10,分水崙,Fenshuilun,三十一號橋,"NO.31 Bridge",4,99,0645,0920,1605,1720,,,,," "," "," "," ",,,,,,,,
18108,16250,平溪區公所,F825,F825,159768,F825不經雙溪,"F825 Not Pass Shuangxi",10,分水崙,Fenshuilun,三十一號橋,"NO.31 Bridge",4,99,0645,0920,1605,1720,,,,," "," "," "," ",,,,,,,,
17534,16185,指南客運,933,933,158702,933,933,10,三重,Sanchong,動物園,"Taipei Zoo",56,51.1,0530,0530,2200,2200,1012,2030,,20:00後固定班次:20:00、20:40、21:20、22:00,0600,0600,2200,2200,,,,,往程「民生溪頭路口-板橋花市」、返程「板橋花市-溪頭里」,"(Go)Minsheng&Xitou Intersection-Banqiao Flower Market (Back) Banqiao Flower Market -Xitou Village ",二段票,"Charge for 2 sections"
16571,16185,指南客運,797,797,157613,797,797,10,五股,Wugu,臺北,Taipei,6,34.7,0610,0610,1700,1700,,,,," "," "," "," ",,,,,捷運丹鳳站-五谷王廟,"MRT Danfeng Station-Wuguwang Temple",二段票,"2 segments"
16594,16185,指南客運,801,801,157642,801,801,10,五股,Wugu,松山機場,"Taipei Songshan Airport",70,42.1,0510,0510,2200,2200,1215,1520,,21:00後20~30分,0510,0510,2200,2200,,2030,2030,20:00後固定時刻,捷運丹鳳站-五谷王廟,"MRT Danfeng Station-Wuguwang Temple",二段票,"Charge for 2 sections"
16595,16185,指南客運,803,803,157643,803,803,10,五股,Wugu,松山機場,"Taipei Songshan Airport",40,41.5,0500,0500,2100,2100,,,,,0600,0600,2100,2100,,,,,福泰里-中山藝術公園,"Futai Village-Zhongshan Art Park",二段票,"Charge for 2 sections"
16672,16185,指南客運,938,938,157736,938,938,10,五股,Wugu,捷運台大醫院站,"MRT NTU Hospital Sta.",5,25.5,0600,0600,1730,1730,,,,," "," "," "," ",,,,,,,一段票,"Charge for 1 sections"
16849,16185,指南客運,580,580,157976,580五股站,"580 Wugu Sta.",10,五股,Wugu,馬偕醫院,"Mackay Memorial Hospital",18,26.6,0600,0650,1930,2030,,,,,0730,0830,1930,2030,,,,,,,一段票,"1 segments"
17526,16185,指南客運,813,813,159276,813明日世界,"813 Ming Ri Shi Jie",10,五股,Wugu,中和,Zhonghe,53,37.6,0530,0530,2230,2230,1015,1520,,20:30後班距30分,0530,0530,2230,2230,,,,,臺北醫院-新北市政府(中山路),"Taipei Hospital-New Taipei City Hall(Zhongshan Rd.)",二段票,"Charge for 2 sections"
17526,16185,指南客運,813,813,159277,813變電所,"813 Transformer Station",10,五股,Wugu,中和,Zhonghe,53,37.6,0530,0530,2230,2230,1015,1520,,20:30後班距30分,0530,0530,2230,2230,,,,,臺北醫院-新北市政府(中山路),"Taipei Hospital-New Taipei City Hall(Zhongshan Rd.)",二段票,"Charge for 2 sections"
16849,16185,指南客運,580,580,159891,580馬偕醫院,"580Mackay Memorial Hospital",10,五股,Wugu,馬偕醫院,"Mackay Memorial Hospital",18,26.6,0600,0650,1930,2030,,,,,0730,0830,1930,2030,,,,,,,一段票,"1 segments"
17916,16185,指南客運,963,963,159386,963,963,10,八里,Bali,板橋,Banqiao,25,53.2,0600,0600,2000,2000,,,,,0800,0800,1900,1900,,,,,艋舺橋-成德公園、五股服務社-中興路三段,"Bangka Bridge-Chengde Park、Wugu Service Center-Zhongxing Rd. Sec. 3",三段票,"3 segment"
17916,16185,指南客運,963,963,159393,963直,963A,10,八里,Bali,板橋,Banqiao,25,53.2,0600,0600,2000,2000,,,,,0800,0800,1900,1900,,,,,艋舺橋-成德公園、五股服務社-中興路三段,"Bangka Bridge-Chengde Park、Wugu Service Center-Zhongxing Rd. Sec. 3",三段票,"3 segment"
17548,16185,指南客運,951,951,158717,951汐止站,"951 Xizhi station",10,汐止,Xizhi,新店,Xindian,72,64.8,0600,0600,2130,2130,0612,1520,,,0600,0600,2130,2130,,30,30,,捷運南港展覽館站(南港路)-環東大道口，新店交流道,"MRT Nangang Exhibition Center Sta. (Nangang Rd.)，Xindian highway",三段票,"3 segments"
17557,16185,指南客運,897,897,158727,897,897,10,景文科技大學,"Jin-Wen University of Science and Technology",板橋,Banqiao,20,27,0600,0600,2155,2155,,,,," "," "," "," ",,,,,中和教會-南山高中(中山路),"Zhonghe Church-Nanshan High School(Zhongshan Rd.)",二段票,"2 segments"
17706,16185,指南客運,897區,897Shuttle,158889,897區,897S,10,景文科技大學,"Jin-Wen University of Science and Technology",捷運景安站,"MRT Jingan Sta.",14,12.7,0650,0650,2100,2100,,,,," "," "," "," ",,,,,,,一段票,"1 segments"
17548,16185,指南客運,951,951,158944,951及人中學,"951 Chi Jen High School",10,汐止,Xizhi,新店,Xindian,72,64.8,0600,0600,2130,2130,0612,1520,,,0600,0600,2130,2130,,30,30,,捷運南港展覽館站(南港路)-環東大道口，新店交流道,"MRT Nangang Exhibition Center Sta. (Nangang Rd.)，Xindian highway",三段票,"3 segments"
18798,16185,指南客運,捷運中和站-政大附中,"MRT Zhonghe Sta.-Affiliated High School of NCU",160907,捷運中和站-政大附中,"MRT Zhonghe Sta.-Affiliated High School of NCU",10,捷運中和站,"MRT Zhonghe Sta.",政大附中,"Affiliated High School of NCU",1,10.8,0655,0655,0655,0655,,,,," "," "," "," ",,,,,,,三段票,"3 Segments"
17570,16185,指南客運,947,947,158740,947,947,10,淡水,Tamsui,板橋,Banqiao,140,60.6,0530,0530,2230,2230,1015,1520,,,0530,0530,2230,2230,,30,30,,民權路3巷口-成德公園，五股服務社-中興路三段,"Minquan Rd. 3rd. Lane Entrance-Chiender Park, Wugu Service Center-Zhongxing Rd. Sec. 3",三段票,"Charge for 3 sections"
